Invoice ID,Line,Customer ID,Product ID,Size,Color,Unit Price,Quantity,Date,Time,Discount,Line Total,Store ID,Employee ID,Currency,SKU,Transaction Type,Payment Method,Invoice Total,
INV-US-002-02092202,1,144663,16584,G,LILAC,55.5,1,,,0.35,36.08,2,19,USD,CHGI16584-G-LILAC,Sale,Credit Card,36.08,
INV-CN-007-02327680,1,446449,17676,GG,TURQUOISE,349,1,,,0.35,226.85,7,81,CNY,CHGI17676-GG-TURQUOISE,Sale,Credit Card,226.85,
INV-CN-007-02327683,1,456047,17497,P,Black,269.5,1,,,0,269.5,7,81,CNY,CHPA17497-P-,Sale,Credit Card,269.5,
INV-CN-008-01645341,1,511730,16904,S,Black,177,1,,,0.35,115.05,8,98,CNY,FESH16904-S-,Sale,Cash,115.05,
INV-DE-012-02861532,1,747500,16205,S,Black,33.5,1,,,0,33.5,12,142,EUR,FESK16205-S-,Sale,Credit Card,33.5,
INV-FR-021-03712387,1,1094187,17721,M,Black,36,1,,,0.35,23.4,21,247,EUR,MASH17721-M-,Sale,Credit Card,23.4,
INV-FR-025-03001295,1,1253824,17573,M,Black,50.5,1,,,0,50.5,25,291,EUR,CHCO17573-M-,Sale,Credit Card,50.5,
INV-PT-031-03922939,1,1530394,14990,L,YELLOW,16,1,,,0.35,10.4,31,358,EUR,MAT-14990-L-YELLOW,Sale,Credit Card,10.4,
INV-PT-031-03923021,1,1536406,15913,M,Black,51.5,1,,,0,51.5,31,357,EUR,FECO15913-M-,Sale,Credit Card,51.5,
INV-UK-017-02559031,1,944796,17118,L,Black,19,1,,,0,19,17,206,GBP,FELI17118-L-,Sale,Credit Card,38.83,
INV-UK-017-02559031,2,944796,16732,XL,YELLOW,30.5,1,,,0.35,19.82,17,206,GBP,MAT-16732-XL-YELLOW,Sale,Credit Card,38.83,
INV-US-001-03881098,1,36027,16201,M,BLUE,64,1,,,0.35,41.6,1,7,USD,FEDR16201-M-BLUE,Sale,Cash,41.6,
INV-US-002-02092272,1,87181,17057,XL,TURQUOISE,110.5,1,,,0,110.5,2,23,USD,FECO17057-XL-TURQUOISE,Sale,Credit Card,110.5,
INV-US-005-04364112,1,272606,16707,M,Black,47.5,1,,,0.35,30.88,5,60,USD,MASH16707-M-,Sale,Credit Card,30.88,
INV-US-005-04364118,1,311454,15900,M,NEUTRAL,49.5,1,,,0.35,32.18,5,54,USD,MAT-15900-M-NEUTRAL,Sale,Credit Card,32.18,
INV-US-005-04364206,1,267837,16012,M,Black,49.5,3,,,0.35,96.53,5,56,USD,CHGI16012-M-,Sale,Credit Card,96.53,
INV-CN-008-01645310,1,499855,15304,44,Black,358,1,,,0,358,8,93,CNY,MAPA15304-44-,Sale,Credit Card,358,
INV-DE-011-03367608,1,696450,15473,M,BEIGE,75.5,1,,,0.35,49.08,11,134,EUR,FEDR15473-M-BEIGE,Sale,Cash,49.08,
INV-DE-011-03367675,1,707495,17558,M,Black,93.5,1,,,0,93.5,11,128,EUR,FESU17558-M-,Sale,Credit Card,93.5,
INV-DE-015-02577880,1,862321,17532,S,Black,77.5,1,,,0,77.5,15,183,EUR,FESU17532-S-,Sale,Credit Card,77.5,
INV-FR-023-03379074,1,1193446,15102,P,MUSTARD,54,1,,,0.35,35.1,23,266,EUR,CHGI15102-P-MUSTARD,Sale,Credit Card,35.1,
INV-FR-024-03707181,1,1221815,17728,GG,Black,55.5,1,,,0.35,36.08,24,280,EUR,CHGI17728-GG-,Sale,Credit Card,36.08,
INV-FR-024-03707242,1,1230584,15982,M,Black,60,1,,,0,60,24,280,EUR,MASP15982-M-,Sale,Credit Card,60,
INV-PT-033-02706009,1,1606078,14958,M,Black,75,1,,,0,75,33,377,EUR,FESU14958-M-,Sale,Cash,75,
INV-US-003-04035524,1,177837,17845,S,Black,55.5,1,,,0,55.5,3,35,USD,FESP17845-S-,Sale,Credit Card,55.5,
INV-US-003-04035530,1,158301,16768,M,Black,41,1,,,0,41,3,32,USD,CHSW16768-M-,Sale,Cash,41,
INV-US-004-01495983,1,226832,15577,M,RED,62,1,,,0.35,40.3,4,46,USD,FEDR15577-M-RED,Sale,Credit Card,68.58,
INV-US-004-01495983,2,226832,17338,G,Black,43.5,1,,,0.35,28.28,4,46,USD,CHGI17338-G-,Sale,Credit Card,68.58,
INV-US-004-01496000,1,264283,17426,36,Black,108,1,,,0,108,4,41,USD,FEPA17426-36-,Sale,Credit Card,108,
INV-US-005-04364197,1,277872,17607,S,Black,42,1,,,0,42,5,57,USD,FET-17607-S-,Sale,Credit Card,85.88,
INV-US-005-04364197,2,277872,17319,XL,Black,67.5,1,,,0.35,43.88,5,57,USD,FEDR17319-XL-,Sale,Credit Card,85.88,
INV-CN-006-03123777,1,382388,16242,L,Black,482,1,,,0,482,6,72,CNY,MASP16242-L-,Sale,Credit Card,482,
INV-CN-009-05130305,1,567360,17881,M,Black,358,1,,,0,358,9,106,CNY,MAUN17881-M-,Sale,Credit Card,358,
INV-DE-013-03496490,1,801157,17494,M,BLACK,38,1,,,0.35,24.7,13,157,EUR,CHGI17494-M-BLACK,Sale,Credit Card,24.7,
INV-ES-026-04819311,1,1306824,17806,P,MUSTARD,53.5,1,,,0.35,34.77,26,299,EUR,CHGI17806-P-MUSTARD,Sale,Credit Card,48.75,
INV-ES-026-04819311,2,1306824,17486,M,SILVER,21.5,1,,,0.35,13.97,26,299,EUR,MAT-17486-M-SILVER,Sale,Credit Card,48.75,
INV-US-001-03881236,1,75525,15336,M,WHITE,45,1,,,0.35,29.25,1,7,USD,CHGI15336-M-WHITE,Sale,Credit Card,44.52,
INV-US-001-03881236,2,75525,17668,M,PINK,23.5,1,,,0.35,15.28,1,7,USD,MAT-17668-M-PINK,Sale,Credit Card,44.52,
INV-US-001-03881393,1,26725,16112,L,Black,52,1,,,0,52,1,5,USD,MASP16112-L-,Sale,Credit Card,52,
INV-US-001-03881422,1,26145,16576,L,PINK,68.5,1,,,0.35,44.52,1,8,USD,MAT-16576-L-PINK,Sale,Cash,44.52,
INV-US-002-02091995,1,82144,16418,M,YELLOW,82.5,1,,,0,82.5,2,22,USD,MACO16418-M-YELLOW,Sale,Credit Card,172.45,
INV-US-002-02091995,2,82144,17565,M,Black,33,1,,,0.35,21.45,2,22,USD,MASH17565-M-,Sale,Credit Card,172.45,
INV-US-002-02091995,3,82144,15476,38,Black,68.5,1,,,0,68.5,2,22,USD,FEPA15476-38-,Sale,Credit Card,172.45,
INV-CN-006-03123689,1,385843,16865,M,Black,817.5,1,,,0,817.5,6,69,CNY,MASU16865-M-,Sale,Credit Card,817.5,
INV-CN-008-01645298,1,482005,15875,L,Black,353.5,1,,,0.35,229.78,8,91,CNY,MASH15875-L-,Sale,Credit Card,229.78,
INV-CN-008-01645486,1,508091,15010,S,Black,848.5,1,,,0,848.5,8,90,CNY,FESU15010-S-,Sale,Credit Card,848.5,
INV-DE-011-03367768,1,714275,17138,S,Black,44.5,1,,,0.35,28.93,11,130,EUR,FESH17138-S-,Sale,Credit Card,28.93,
INV-DE-013-03496400,1,803778,16142,G,BLUE,44,1,,,0.35,28.6,13,154,EUR,CHGI16142-G-BLUE,Sale,Credit Card,28.6,
INV-DE-013-03496438,1,879623,17449,M,YELLOW,49.5,1,,,0.35,32.18,13,154,EUR,FEDR17449-M-YELLOW,Sale,Credit Card,32.18,
INV-ES-028-01753554,1,1290287,16773,XL,RED,54.5,1,,,0.35,35.43,28,321,EUR,FEDR16773-XL-RED,Sale,Credit Card,35.43,
INV-FR-021-03712431,1,1132298,16251,M,BURGUNDY,69,1,,,0,69,21,244,EUR,FECO16251-M-BURGUNDY,Sale,Credit Card,69,
INV-FR-022-02655305,1,1165712,16402,M,MUSTARD,53,1,,,0.35,34.45,22,256,EUR,CHGI16402-M-MUSTARD,Sale,Cash,34.45,
INV-PT-031-03922974,1,1538526,17116,XL,Black,120,1,,,0,120,31,357,EUR,FESU17116-XL-,Sale,Cash,120,
INV-UK-016-03524778,1,911223,17073,L,Black,81.5,1,,,0,81.5,16,189,GBP,MASU17073-L-,Sale,Cash,81.5,
INV-US-001-03881061,1,254,17565,M,Black,33,1,,,0.35,21.45,1,8,USD,MASH17565-M-,Sale,Credit Card,21.45,
INV-US-001-03881590,1,3593,17306,46,Black,110.5,1,,,0,110.5,1,8,USD,MAPA17306-46-,Sale,Credit Card,110.5,
INV-US-002-02092047,1,91659,16324,M,GREEN,51,1,,,0.35,33.15,2,21,USD,CHGI16324-M-GREEN,Sale,Credit Card,33.15,
INV-US-003-04035539,1,197651,15161,M,YELLOW,83,1,,,0.35,53.95,3,36,USD,FEDR15161-M-YELLOW,Sale,Credit Card,53.95,
INV-US-004-01496013,1,237724,17421,XL,YELLOW,63,1,,,0,63,4,49,USD,FECO17421-XL-YELLOW,Sale,Cash,63,
INV-CN-006-03124007,1,361212,16807,N,Black,146,1,,,0,146,6,72,CNY,FEAC16807--,Sale,Credit Card,146,
INV-CN-010-03305134,1,611777,15700,P,LILAC,340.5,1,,,0.35,221.33,10,117,CNY,CHGI15700-P-LILAC,Sale,Credit Card,2009.53,
INV-CN-010-03305134,2,611777,17305,M,Black,181,1,,,0.35,117.65,10,117,CNY,MASH17305-M-,Sale,Credit Card,2009.53,
INV-CN-010-03305134,3,611777,15492,P,TURQUOISE,517,1,,,0.35,336.05,10,117,CNY,CHGI15492-P-TURQUOISE,Sale,Credit Card,2009.53,
INV-CN-010-03305134,4,611777,17284,N,Black,269.5,1,,,0,269.5,10,117,CNY,MAAC17284--,Sale,Credit Card,2009.53,
INV-CN-010-03305134,5,611777,15477,S,Black,243,1,,,0,243,10,117,CNY,FESK15477-S-,Sale,Credit Card,2009.53,
INV-CN-010-03305134,6,611777,15928,38,Black,822,1,,,0,822,10,117,CNY,MAPA15928-38-,Sale,Credit Card,2009.53,
INV-FR-025-03001216,1,1250510,16753,S,Black,50.5,1,,,0,50.5,25,289,EUR,FESP16753-S-,Sale,Credit Card,50.5,
INV-US-001-03881443,1,28368,15264,M,Black,38.5,1,,,0,38.5,1,5,USD,FESW15264-M-,Sale,Credit Card,38.5,
INV-US-001-03881628,1,15059,16282,38,Black,109,1,,,0,109,1,9,USD,FEPA16282-38-,Sale,Cash,366.77,
INV-US-001-03881628,2,15059,15144,M,GREEN,89.5,1,,,0,89.5,1,9,USD,MACO15144-M-GREEN,Sale,Cash,366.77,
INV-US-001-03881628,3,15059,17096,M,NEUTRAL,62.5,1,,,0.35,40.62,1,9,USD,MAT-17096-M-NEUTRAL,Sale,Cash,366.77,
INV-US-001-03881628,4,15059,16969,M,Black,88,1,,,0,88,1,9,USD,MASU16969-M-,Sale,Cash,366.77,
INV-US-001-03881628,5,15059,15518,M,BEIGE,61,1,,,0.35,39.65,1,9,USD,CHGI15518-M-BEIGE,Sale,Cash,366.77,
INV-US-002-02092209,1,97096,15738,L,Black,93,1,,,0,93,2,23,USD,FESU15738-L-,Sale,Credit Card,93,
INV-US-005-04364130,1,268785,17894,36,Black,85,1,,,0,85,5,55,USD,FEPA17894-36-,Sale,Cash,85,
INV-CN-006-03123617,1,366850,17487,L,Black,358,1,,,0.35,232.7,6,72,CNY,MASH17487-L-,Sale,Credit Card,232.7,
INV-CN-006-03123632,1,244927,15006,M,Black,345,1,,,0.35,224.25,6,71,CNY,FESH15006-M-,Sale,Credit Card,911.42,
INV-CN-006-03123632,2,244927,15672,N,SILVER,265,1,,,0,265,6,71,CNY,MAAC15672--SILVER,Sale,Credit Card,911.42,
INV-CN-006-03123632,3,244927,16435,M,BLUE,649.5,1,,,0.35,422.18,6,71,CNY,FEDR16435-M-BLUE,Sale,Credit Card,911.42,
INV-DE-015-02577789,1,856033,17226,L,MUSTARD,27,1,,,0.35,17.55,15,184,EUR,MAT-17226-L-MUSTARD,Sale,Credit Card,17.55,
INV-ES-026-04819294,1,1318317,17832,P,PINK,43,1,,,0.35,27.95,26,300,EUR,CHGI17832-P-PINK,Sale,Credit Card,27.95,
INV-FR-023-03379101,1,1203770,15638,M,NEUTRAL,62.5,1,,,0,62.5,23,269,EUR,MACO15638-M-NEUTRAL,Sale,Cash,62.5,
INV-FR-023-03379134,1,1099544,15214,M,Black,42.5,1,,,0.35,27.62,23,266,EUR,FESH15214-M-,Sale,Cash,27.62,
INV-PT-034-02152017,1,1605969,15066,M,WHITE,46.5,1,,,0,46.5,34,389,EUR,MACO15066-M-WHITE,Sale,Credit Card,46.5,
INV-US-002-02092072,1,87690,16549,M,BLUE,45,1,,,0,45,2,23,USD,MASW16549-M-BLUE,Sale,Credit Card,45,
INV-US-002-02092258,1,196390,17076,N,Black,17.5,1,,,0,17.5,2,23,USD,MAAC17076--,Sale,Credit Card,17.5,
INV-CN-010-03305055,1,631527,16108,L,BURGUNDY,185.5,1,,,0.35,120.58,10,120,CNY,MAT-16108-L-BURGUNDY,Sale,Credit Card,120.58,
INV-CN-010-03305140,1,615721,17462,38,Black,596.5,1,,,0,596.5,10,115,CNY,MAPA17462-38-,Sale,Credit Card,596.5,
INV-ES-027-03065979,1,1365151,16454,G,GREEN,47,1,,,0.35,30.55,27,310,EUR,CHGI16454-G-GREEN,Sale,Credit Card,30.55,
INV-FR-023-03379095,1,1195205,15109,M,PINK,57,1,,,0.35,37.05,23,265,EUR,FEDR15109-M-PINK,Sale,Credit Card,37.05,
INV-PT-034-02152029,1,1613845,15466,P,RED,49,1,,,0.35,31.85,34,392,EUR,CHGI15466-P-RED,Sale,Credit Card,31.85,
INV-UK-020-02767836,1,1059195,17914,N,Black,3,1,,,0,3,20,238,GBP,CHAC17914--,Sale,Credit Card,3,
INV-US-001-03881088,1,45206,17722,38,Black,113,1,,,0,113,1,8,USD,MAPA17722-38-,Sale,Credit Card,113,
INV-US-002-02092123,1,79057,16462,S,Black,28,1,,,0.35,18.2,2,23,USD,FESH16462-S-,Sale,Cash,18.2,
INV-US-003-04035446,1,184493,17383,M,Black,34,1,,,0.35,22.1,3,32,USD,MASH17383-M-,Sale,Credit Card,22.1,
INV-CN-006-03123736,1,385207,17850,M,WHITE,177,1,,,0.35,115.05,6,67,CNY,MAT-17850-M-WHITE,Sale,Credit Card,115.05,
INV-CN-008-01645503,1,485064,17813,M,BEIGE,451,1,,,0.35,293.15,8,90,CNY,FEDR17813-M-BEIGE,Sale,Cash,2026.25,
INV-CN-008-01645503,2,485064,16582,N,Black,177,3,,,0,531,8,90,CNY,MAAC16582--,Sale,Cash,2026.25,
INV-CN-008-01645503,3,485064,17720,M,Black,442,2,,,0.35,574.6,8,90,CNY,MAT-17720-M-,Sale,Cash,2026.25,
INV-CN-008-01645503,4,485064,17203,M,Black,627.5,1,,,0,627.5,8,90,CNY,MASU17203-M-,Sale,Cash,2026.25,
INV-DE-012-02861403,1,748003,15907,P,YELLOW,40.5,1,,,0,40.5,12,140,EUR,CHBA15907-P-YELLOW,Sale,Credit Card,40.5,
INV-FR-021-03712419,1,1102980,15718,L,GREEN,42.5,1,,,0.35,27.62,21,247,EUR,MAT-15718-L-GREEN,Sale,Credit Card,27.62,
INV-PT-034-02152011,1,1604631,17824,L,BEIGE,34,1,,,0.35,22.1,34,390,EUR,MAT-17824-L-BEIGE,Sale,Credit Card,22.1,
INV-PT-034-02152024,1,1619832,15276,M,Black,30,1,,,0.35,19.5,34,390,EUR,MAT-15276-M-,Sale,Credit Card,19.5,
INV-UK-017-02558948,1,972870,16292,48,Black,63,1,,,0,63,17,202,GBP,MAPA16292-48-,Sale,Credit Card,63,
INV-US-001-03881094,1,17558,16743,P,Black,40.5,1,,,0,40.5,1,10,USD,CHPA16743-P-,Sale,Credit Card,40.5,
INV-US-001-03881634,1,35961,15915,M,GREEN,80.5,1,,,0.35,52.33,1,5,USD,FEDR15915-M-GREEN,Sale,Credit Card,52.33,
INV-US-004-01496073,1,214034,17710,L,Black,70,1,,,0.35,45.5,4,49,USD,FESH17710-L-,Sale,Cash,129.68,
INV-US-004-01496073,2,214034,16082,M,BEIGE,45.5,1,,,0.35,29.57,4,49,USD,MAT-16082-M-BEIGE,Sale,Cash,129.68,
INV-US-004-01496073,3,214034,15239,L,BLUE,84,1,,,0.35,54.6,4,49,USD,FEDR15239-L-BLUE,Sale,Cash,129.68,
INV-CN-006-03124038,1,378013,17089,S,Black,283,1,,,0,283,6,71,CNY,FESK17089-S-,Sale,Credit Card,283,
INV-CN-007-02327713,1,455020,15473,M,BEIGE,667.5,1,,,0.35,433.88,7,80,CNY,FEDR15473-M-BEIGE,Sale,Credit Card,3068,
INV-CN-007-02327713,2,455020,16942,38,Black,495,1,,,0,495,7,80,CNY,MAPA16942-38-,Sale,Credit Card,3068,
INV-CN-007-02327713,3,455020,15383,M,Black,1096,1,,,0,1096,7,80,CNY,MASU15383-M-,Sale,Credit Card,3068,
INV-CN-007-02327713,4,455020,17710,S,Black,530.5,1,,,0.35,344.82,7,80,CNY,FESH17710-S-,Sale,Credit Card,3068,
INV-CN-007-02327713,5,455020,17201,L,Black,318,1,,,0.35,206.7,7,80,CNY,MASH17201-L-,Sale,Credit Card,3068,
INV-CN-007-02327713,6,455020,17798,M,BEIGE,314,1,,,0.35,204.1,7,80,CNY,MAT-17798-M-BEIGE,Sale,Credit Card,3068,
INV-CN-007-02327713,7,455020,15137,M,Black,287.5,1,,,0,287.5,7,80,CNY,FET-15137-M-,Sale,Credit Card,3068,
INV-CN-009-05130175,1,594401,16862,L,GREEN,380,3,,,0.35,741,9,104,CNY,MAT-16862-L-GREEN,Sale,Credit Card,741,
INV-DE-014-04953575,1,830231,16402,G,MUSTARD,53,1,,,0.35,34.45,14,170,EUR,CHGI16402-G-MUSTARD,Sale,Credit Card,34.45,
INV-ES-028-01753549,1,1368037,15957,M,Black,35.5,1,,,0,35.5,28,324,EUR,MAUN15957-M-,Sale,Credit Card,182,
INV-ES-028-01753549,2,1368037,15020,M,Black,49.5,1,,,0,49.5,28,324,EUR,MASP15020-M-,Sale,Credit Card,182,
INV-ES-028-01753549,3,1368037,15000,P,Black,48.5,1,,,0,48.5,28,324,EUR,CHSW15000-P-,Sale,Credit Card,182,
INV-ES-028-01753549,4,1368037,15560,XXL,LILAC,48.5,1,,,0,48.5,28,324,EUR,MACO15560-XXL-LILAC,Sale,Credit Card,182,
INV-FR-024-03707241,1,1209074,17248,M,Black,36,1,,,0,36,24,279,EUR,FELI17248-M-,Sale,Credit Card,36,
INV-PT-031-03923040,1,1530297,15244,S,Black,92.5,1,,,0,92.5,31,352,EUR,FESU15244-S-,Sale,Credit Card,92.5,
INV-PT-035-01497723,1,1636338,17866,S,Black,56,1,,,0.35,36.4,35,400,EUR,FESH17866-S-,Sale,Credit Card,36.4,
INV-US-001-03881442,1,41046,17071,M,Black,31.5,1,,,0.35,20.48,1,8,USD,MASH17071-M-,Sale,Credit Card,20.48,
INV-US-002-02092134,1,117768,17007,M,MUSTARD,85,1,,,0.35,55.25,2,21,USD,FEDR17007-M-MUSTARD,Sale,Cash,55.25,
INV-US-002-02092153,1,100345,15950,L,RED,76.5,1,,,0,76.5,2,24,USD,MACO15950-L-RED,Sale,Cash,92.1,
INV-US-002-02092153,2,100345,17305,M,Black,24,1,,,0.35,15.6,2,24,USD,MASH17305-M-,Sale,Cash,92.1,
INV-US-004-01496054,1,220799,17554,M,Black,36.5,3,,,0.35,71.18,4,44,USD,FESH17554-M-,Sale,Credit Card,71.18,
INV-CN-006-03123567,1,685938,16050,S,Black,1109.5,3,,,0,3328.5,6,69,CNY,FESU16050-S-,Sale,Credit Card,3328.5,
INV-CN-006-03123933,1,397860,15457,M,MUSTARD,322.5,1,,,0,322.5,6,69,CNY,MASW15457-M-MUSTARD,Sale,Credit Card,322.5,
INV-DE-012-02861428,1,746459,16167,P,BURGUNDY,32.5,1,,,0,32.5,12,143,EUR,CHBA16167-P-BURGUNDY,Sale,Credit Card,32.5,
INV-DE-013-03496395,1,808307,16056,XXL,Black,15,1,,,0.35,9.75,13,153,EUR,MAT-16056-XXL-,Sale,Credit Card,102.85,
INV-DE-013-03496395,2,808307,15630,L,Black,24,1,,,0.35,15.6,13,153,EUR,FESH15630-L-,Sale,Credit Card,102.85,
INV-DE-013-03496395,3,808307,16095,S,MUSTARD,40.5,1,,,0,40.5,13,153,EUR,FECO16095-S-MUSTARD,Sale,Credit Card,102.85,
INV-DE-013-03496395,4,808307,15004,L,YELLOW,37,1,,,0,37,13,153,EUR,FESW15004-L-YELLOW,Sale,Credit Card,102.85,
INV-FR-022-02655301,1,1152472,17398,L,Black,28,1,,,0.35,18.2,22,257,EUR,FESH17398-L-,Sale,Credit Card,18.2,
INV-FR-024-03707259,1,1223747,15867,S,Black,29.5,1,,,0,29.5,24,278,EUR,FESK15867-S-,Sale,Credit Card,29.5,
INV-PT-033-02705978,1,1608475,16948,P,NEUTRAL,59.5,1,,,0.35,38.68,33,377,EUR,CHGI16948-P-NEUTRAL,Sale,Credit Card,38.68,
INV-PT-035-01497675,1,1638944,17473,M,MUSTARD,84,1,,,0,84,35,401,EUR,FECO17473-M-MUSTARD,Sale,Credit Card,119.1,
INV-PT-035-01497675,2,1638944,17278,XL,PINK,54,1,,,0.35,35.1,35,401,EUR,MAT-17278-XL-PINK,Sale,Credit Card,119.1,
INV-US-002-02092056,1,78707,16136,38,Black,75.5,1,,,0,75.5,2,20,USD,MAPA16136-38-,Sale,Credit Card,75.5,
INV-US-002-02092234,1,107714,16298,M,PINK,49,1,,,0.35,31.85,2,19,USD,CHGI16298-M-PINK,Sale,Credit Card,31.85,
INV-US-003-04035462,1,124730,17376,M,Black,115,1,,,0,115,3,30,USD,FESU17376-M-,Sale,Credit Card,121.5,
INV-US-003-04035462,2,124730,14996,N,GOLD,6.5,1,,,0,6.5,3,30,USD,MAAC14996--GOLD,Sale,Credit Card,121.5,
INV-CN-008-01645494,1,420302,15760,M,Black,199,1,,,0.35,129.35,8,98,CNY,FESH15760-M-,Sale,Credit Card,129.35,
INV-CN-009-05130263,1,572420,16097,S,TURQUOISE,579,1,,,0.35,376.35,9,109,CNY,FEDR16097-S-TURQUOISE,Sale,Credit Card,376.35,
INV-DE-011-03367575,1,734056,16415,S,Black,57.5,3,,,0,172.5,11,128,EUR,FESP16415-S-,Sale,Credit Card,172.5,
INV-FR-023-03379050,1,1185036,16228,M,Black,53,1,,,0.35,34.45,23,265,EUR,FESH16228-M-,Sale,Credit Card,34.45,
INV-FR-024-03707249,1,1230390,16863,L,Black,39,1,,,0.35,25.35,24,280,EUR,MASH16863-L-,Sale,Credit Card,25.35,
INV-UK-016-03524767,1,1045241,15773,M,Black,68.5,1,,,0,68.5,16,192,GBP,MASU15773-M-,Sale,Credit Card,87.35,
INV-UK-016-03524767,2,1045241,16038,M,BURGUNDY,29,1,,,0.35,18.85,16,192,GBP,CHGI16038-M-BURGUNDY,Sale,Credit Card,87.35,
INV-UK-017-02558977,1,965706,16477,M,Black,21.5,1,,,0,21.5,17,202,GBP,MAUN16477-M-,Sale,Cash,100.92,
INV-UK-017-02558977,2,965706,16272,M,WHITE,21.5,3,,,0.35,41.92,17,202,GBP,CHGI16272-M-WHITE,Sale,Cash,100.92,
INV-UK-017-02558977,3,965706,15263,M,LILAC,37.5,1,,,0,37.5,17,202,GBP,FECO15263-M-LILAC,Sale,Cash,100.92,
INV-US-001-03881294,1,8466,17468,M,SILVER,68.5,1,,,0.35,44.52,1,12,USD,CHGI17468-M-SILVER,Sale,Cash,44.52,
INV-US-001-03881427,1,34774,17096,L,NEUTRAL,62.5,1,,,0.35,40.62,1,9,USD,MAT-17096-L-NEUTRAL,Sale,Credit Card,40.62,
INV-US-002-02092149,1,93547,17821,N,SILVER,34,1,,,0,34,2,18,USD,FEAC17821--SILVER,Sale,Cash,34,
INV-US-005-04364181,1,289709,16919,M,Black,27,1,,,0,27,5,55,USD,MAUN16919-M-,Sale,Credit Card,77.45,
INV-US-005-04364181,2,289709,14980,S,Black,53,1,,,0.35,34.45,5,55,USD,FESH14980-S-,Sale,Credit Card,77.45,
INV-US-005-04364181,3,289709,16198,N,Black,16,1,,,0,16,5,55,USD,CHAC16198--,Sale,Credit Card,77.45,
INV-CN-006-03123846,1,364766,16778,S,Black,985.5,1,,,0,985.5,6,68,CNY,FESU16778-S-,Sale,Credit Card,985.5,
INV-CN-006-03123914,1,416749,15006,S,Black,345,1,,,0.35,224.25,6,66,CNY,FESH15006-S-,Sale,Credit Card,224.25,
INV-PT-031-03923051,1,1542869,16784,M,WHITE,51.5,1,,,0.35,33.48,31,357,EUR,MAT-16784-M-WHITE,Sale,Credit Card,159.97,
INV-PT-031-03923051,2,1542869,15279,L,Black,126.5,1,,,0,126.5,31,357,EUR,MASU15279-L-,Sale,Credit Card,159.97,
INV-UK-018-01844367,1,999951,16974,M,WHITE,34,1,,,0.35,22.1,18,214,GBP,CHGI16974-M-WHITE,Sale,Cash,170.6,
INV-UK-018-01844367,2,999951,16709,XXL,Black,64,2,,,0,128,18,214,GBP,MASU16709-XXL-,Sale,Cash,170.6,
INV-UK-018-01844367,3,999951,15219,L,Black,20.5,1,,,0,20.5,18,214,GBP,FESP15219-L-,Sale,Cash,170.6,
INV-US-001-03881453,1,55463,17618,38,Black,77,1,,,0,77,1,9,USD,MAPA17618-38-,Sale,Credit Card,77,
INV-US-001-03881631,1,19125,16863,M,Black,45.5,1,,,0.35,29.57,1,7,USD,MASH16863-M-,Sale,Credit Card,29.57,
INV-US-002-02092038,1,110919,16972,N,Black,15,1,,,0,15,2,20,USD,MAAC16972--,Sale,Credit Card,267.5,
INV-US-002-02092038,2,110919,16184,M,NEUTRAL,80,1,,,0,80,2,20,USD,MACO16184-M-NEUTRAL,Sale,Credit Card,267.5,
INV-US-002-02092038,3,110919,17143,S,Black,57.5,3,,,0,172.5,2,20,USD,FESP17143-S-,Sale,Credit Card,267.5,
INV-US-002-02092218,1,146636,17459,XL,BEIGE,55,1,,,0,55,2,18,USD,MASW17459-XL-BEIGE,Sale,Credit Card,55,
INV-CN-006-03123711,1,393451,17106,M,Black,375.5,1,,,0,375.5,6,67,CNY,CHSW17106-M-,Sale,Credit Card,375.5,
INV-CN-008-01645308,1,524963,17125,M,Black,782.5,1,,,0,782.5,8,93,CNY,MASU17125-M-,Sale,Credit Card,1393,
INV-CN-008-01645308,2,524963,16973,G,Black,203.5,3,,,0,610.5,8,93,CNY,CHBA16973-G-,Sale,Credit Card,1393,
INV-DE-011-03367748,1,695397,16870,P,LILAC,35.5,3,,,0.35,69.22,11,132,EUR,CHGI16870-P-LILAC,Sale,Credit Card,69.22,
INV-DE-015-02577803,1,852707,17293,M,YELLOW,65,1,,,0.35,42.25,15,179,EUR,FEDR17293-M-YELLOW,Sale,Credit Card,42.25,
INV-FR-023-03379053,1,1184738,14979,S,TURQUOISE,73.5,1,,,0.35,47.77,23,267,EUR,FEDR14979-S-TURQUOISE,Sale,Cash,47.77,
INV-FR-023-03379084,1,1175088,17870,M,Black,125.5,1,,,0,125.5,23,265,EUR,FESU17870-M-,Sale,Credit Card,216.68,
INV-FR-023-03379084,2,1175088,14954,S,Black,59.5,1,,,0.35,38.68,23,265,EUR,FESH14954-S-,Sale,Credit Card,216.68,
INV-FR-023-03379084,3,1175088,15093,M,WHITE,52.5,1,,,0,52.5,23,265,EUR,MASW15093-M-WHITE,Sale,Credit Card,216.68,
INV-PT-031-03923041,1,1539477,16531,M,GREEN,27.5,3,,,0,82.5,31,354,EUR,CHBA16531-M-GREEN,Sale,Credit Card,446.15,
INV-PT-031-03923041,2,1539477,16700,M,Black,109.5,1,,,0,109.5,31,354,EUR,FESU16700-M-,Sale,Credit Card,446.15,
INV-PT-031-03923041,3,1539477,17702,M,Black,51.5,1,,,0.35,33.48,31,354,EUR,CHGI17702-M-,Sale,Credit Card,446.15,
